106468,19
266733,41
235797,13
91603,19
171212,133
62255,16
229828,13
158315,19
22988,70
65279,10
274876,54
105995,19
225014,100
134024,10
140513,16
188146,19
286848,19
216783,16
265278,69
23515,48
74077,14
150134,96
265129,54
196275,15
206014,19
93954,19
273204,16
45972,54
181202,25
89279,10
163610,116
91440,133
214617,21
208808,32
51535,21
73988,13
243440,32
137512,48
197107,19
186789,69
33982,129
167922,19
116682,46
196808,27
111110,16
250655,13
92841,19
254908,16
27433,16
17679,129
199082,133
62539,69
66978,16
282536,120
213210,21
15246,19
118268,56
77214,129
137961,19
202541,16
158593,19
175411,16
169367,16
126694,63
172513,13
102596,16
187266,129
258352,16
69986,96
77555,60
50076,13
187504,17
51981,16
266972,42
165717,43
252664,118
265640,118
195706,143
102745,16
67897,17
168586,46
45636,16
284285,133
179954,16
282970,16
55517,27
215319,126
91976,21
17944,16
218096,32
30123,129
258495,19
65198,133
231987,16
191627,16
124151,133
75259,19
4448,19
205130,46
264331,19
134410,133
157153,10
218802,16
17244,48
170606,43
147960,102
147246,19
40328,16
280558,60
273653,98
35048,13
138817,129
283726,46
213989,10
221401,41
175805,118
212315,13
125717,13
23108,16
200969,19
58692,77
247770,19
222844,19
233747,21
187910,29
111921,41
8579,13
56168,90
127092,43
104484,21
294559,24
148475,16
204289,60
187420,16
291604,16
140787,19
100607,127
179394,133
12673,80
107551,19
147608,92
106060,111
272279,98
82778,16
177674,17
79198,96
74269,13
266705,16
250088,73
48464,13
191955,19
289119,52
176680,19
33766,118
132131,29
225867,98
176238,16
47038,48
194451,54
218165,16
6506,19
185469,118
161735,84
129811,109
156600,10
284830,41
184649,129
69240,16
130722,98
128686,92
157789,16
79663,16
32495,133
253065,129
33176,129
26601,16
269715,7
87205,96
235554,19
188429,98
207372,49
152127,19
282437,13
163924,133
180946,147
78274,111
146486,13
154316,16
61258,100
250761,111
219817,74
60678,19
294220,19
78611,16
11106,116
7893,21
88878,21
156492,16
36645,16
212500,13
113282,13
292035,41
50383,16
93259,19
191640,19
138288,16
128646,49
122323,102
280394,48
116308,19
31940,98
247790,74
153325,16
28605,19
125953,21
110462,50
92004,17
111154,13
239682,13
177935,16
255178,13
65056,133
295134,129
261065,46
162179,109
212302,19
14827,133
7466,16
39339,16
267527,14
180637,19
2827,133
70654,129
53761,109
179754,19
87023,90
221639,120
17555,21
149847,129
42263,19
141229,98
31069,16
284154,128
131380,21
21781,17
262627,60
29959,10
178810,16
105578,19
294397,126
46150,16
133412,72
291088,135
247036,96
104282,19
137557,129
62098,120
11115,13
173740,16
252373,19
59469,118
47763,69
65881,35
18504,42
188353,69
64638,129
153735,29
229648,16
71468,19
38150,96
269029,43
54556,54
98020,58
107173,84
213282,60
81066,27
233193,41
171256,102
62357,19
172333,23
100909,75
1804,23
128955,16
94794,46
196004,19
36638,16
46586,13
110545,21
66705,16
115658,16
12260,32
117634,19
63371,16
64733,129
168160,16
204434,81
7216,19
79229,35
14033,13
128552,69
200007,16
252315,56
20453,52
157927,13
189291,16
213243,96
90751,56
127644,16
212827,129
43005,4
164070,129
32347,140
261640,90
151135,16
39214,47
63056,19
131705,16
28861,16
15171,16
191391,13
296015,16
30442,46
132550,14
233551,16
128698,16
110031,16
44641,21
253038,14
189873,19
255529,133
15459,13
38992,41
102366,19
142216,19
278282,69
130788,21
202605,16
269046,19
122163,98
111034,16
156207,16
225691,27
226621,74
79329,21
286205,92
234187,16
64587,133
72212,56
226421,10
290339,43
52151,35
12614,19
211638,19
45003,16
14482,19
113092,10
249109,17
164122,133
154182,23
23190,48
92745,21
166201,96
106595,21
65638,129
10293,118
234043,13
76603,16
43575,96
247035,120
48797,16
228621,27
261972,19
175154,133
143298,41
195748,129
283654,16
130547,19
87568,16
292133,48
21028,19
158698,123
9549,21
83619,129
74393,96
250616,19
92008,16
176130,16
213882,13
151283,19
124666,13
60985,102
153382,46
94433,16
28503,19
9620,118
126564,72
89466,16
264572,120
10361,19
254560,133
162094,120
218951,1
240341,129
160124,19
54510,13
261010,79
285342,16
190902,54
192629,128
135199,116
195968,21
238174,19
213713,13
148479,21
170604,60
179624,19
58290,16
96513,111
102838,27
18851,20
94235,133
61134,133
263240,35
159170,16
208098,7
21246,41
110793,60
102379,48
110520,4
250137,19
81151,102
87530,13
104775,17
247650,17
4472,16
50997,46
71936,16
93123,96
141721,19
103124,35
95961,111
141953,13
182034,14
294076,56
260759,133
169110,41
39295,21
253698,116
270076,96
228533,41
78814,41
162974,16
231063,19
238738,21
125982,16
167735,32
15250,13
129631,13
283923,58
71829,118
276963,77
8267,35
183903,47
176732,90
198612,114
234205,39
205973,32
186525,32
211580,16
116708,16
214089,16
98527,35
292692,7
128500,96
133942,16
249253,16
178666,16
273878,104
184413,19
271104,16
167430,19
149892,133
37632,19
1672,58
78135,16
58886,129
276799,16
113062,13
177092,7
21335,19
160832,1
271369,19
202345,13
185946,102
30312,16
255138,13
292721,60
137309,96
117762,35
178739,60
55706,19
79977,13
158658,48
227889,74
224594,48
279313,72
39267,16
25918,16
205842,133
195331,118
230180,10
168630,120
287167,19
73886,52
45320,21
190184,41
240513,120
78391,29
18310,16
149616,104
198605,13
262710,48
207573,48
290175,96
272673,81
40277,133
20539,16
228243,96
92629,35
28001,14
113813,120
96228,46
228736,10
41258,52
9510,123
188948,10
162097,16
155671,124
67258,13
106448,23
187599,46
256754,16
276717,41
124359,16
136321,118
23728,129
108051,46
57707,96
237338,19
247816,48
33406,13
140694,16
135581,33
211946,17
69244,104
109637,96
183231,32
207038,118
290004,13
276441,16
24831,23
183147,16
159834,98
220773,143
254219,98
199270,19
44406,16
173102,10
135486,96
145732,16
35864,21
270570,16
117959,21
37641,19
193066,129
265828,19
186390,7
161806,13
5540,102
181505,16
263052,10
65612,98
3011,72
9077,16
273632,19
130669,16
8917,16
107806,118
241913,16
144964,13
159506,16
30176,16
47970,16
291827,16
278388,133
231950,13
134340,13
223835,85
86100,133
198337,35
294317,19
288289,69
75570,16
124362,1
232836,19
285294,27
260606,129
286931,46
138565,43
69042,54
207713,16
218023,29
31251,46
61642,16
94539,16
192795,16
165448,44
242719,16
278276,41
116179,129
73799,20
3425,16
96555,11
188783,32
251022,19
151658,16
72857,13
4649,19
52085,46
3169,74
239757,54
138937,13
229882,129
175076,96
91491,46
228155,46
127016,79
128274,16
269038,19
192462,69
59471,98
291474,98
205874,16
271529,16
151104,41
180945,29
260970,60
283625,10
219660,96
38955,56
57172,16
68175,19
234126,69
264789,10
33070,16
204189,16
138499,69
230614,10
250159,32
231917,96
219865,19
170791,102
84366,109
273078,13
115401,129
120944,16
213353,69
200256,19
247172,16
240090,19
58392,81
285324,21
87319,96
71570,13
55269,133
279784,16
135869,98
190374,133
294025,21
244919,16
231305,16
178715,118
113608,16
230264,96
105870,13
201671,16
284595,21
273444,127
217228,16
19285,118
241905,41
102828,98
237116,69
91561,120
172175,56
128239,10
131987,14
95544,10
15612,96
4367,56
82420,19
65241,46
260709,21
239702,102
132762,96
62298,16
66137,19
78906,13
81884,16
53401,4
233132,16
62975,129
257337,58
72131,19
198349,60
125690,90
257184,72
232974,13
192395,13
172405,19
7034,16
72165,13
267398,16
174391,118
66509,16
78499,69
248883,13
22144,19
214223,16
154140,21
295392,21
141480,72
122993,16
86715,35
42330,19
152277,13
118231,19
94140,79
270654,19
263566,96
29330,13
257413,96
295314,16
164623,16
166004,133
180476,44
176699,16
141851,16
177467,13
160531,16
101852,69
82501,43
86205,21
6311,129
177893,16
20612,19
283036,23
11151,129
101240,46
40390,19
89751,81
268085,96
41030,16
23213,13
201315,21
291974,96
143804,21
277346,29
31162,46
99929,10
136177,75
219527,17
186825,16
47328,66
9254,48
196337,32
126784,16
69078,16
222257,54
287927,16
286849,138
233258,19
226757,39
46565,19
83298,46
212697,11
280825,10
262713,16
265116,13
85549,10
203126,46
266328,13
6109,16
269042,13
129136,39
208961,21
52094,16
98471,29
94714,138
273172,21
138149,10
83501,13
229423,4
225490,50
101296,10
257803,19
184683,58
130833,19
55395,54
213035,19
66143,43
205108,92
184487,16
237302,29
212350,129
28561,13
238745,19
283662,74
189580,41
79615,16
218561,16
32668,27
164332,35
209599,16
28608,19
104125,21
232437,48
223643,23
127797,79
174580,13
291466,46
101023,21
170749,120
223431,23
244597,19
14996,19
64501,96
48872,16
152574,41
179386,16
29693,13
59960,19
182278,13
17028,96
205373,120
19118,16
76246,16
74952,98
14955,129
191445,63
151585,118
287051,19
93743,13
84474,54
270836,21
184736,96
230244,79
295678,19
235141,133
72179,19
253689,10
174927,35
271244,16
123974,19
99489,120
120667,48
82097,13
28522,98
256843,133
138098,16
99210,16
145566,39
251955,46
91977,35
26030,16
216741,21
270009,16
183119,20
3123,48
193463,120
234375,24
108809,27
131020,118
22383,16
191983,133
191661,19
66436,13
284376,16
25729,19
97723,13
167555,41
263193,41
27805,16
10093,61
243538,133
288680,16
422,41
280025,23
207931,19
70996,16
68657,41
29922,19
147370,54
33859,19
72264,29
144129,13
236412,16
116337,41
166018,16
154153,21
223081,19
185641,1
5038,74
158298,16
75092,54
58089,19
73913,96
192362,48
109989,43
271691,16
136437,13
13381,10
258008,85
26664,13
271471,16
118406,13
27122,10
257180,16
257473,96
39405,33
25295,56
33558,16
35666,129
291793,19
25916,29
182021,19
57960,133
127712,16
248680,19
269554,129
161489,21
213256,96
11359,35
261308,19
24337,69
175094,19
70518,29
71310,96
161668,19
91016,16
218198,13
167131,13
271187,92
171665,46
14357,46
271807,122
133262,96
4905,133
275141,13
4248,10
17066,21
42663,16
120649,19
58130,13
198993,16
87009,13
68628,16
69452,147
71812,19
22842,13
125160,16
34261,19
269409,48
10235,96
105968,96
156206,96
66714,133
89212,23
40802,16
190385,19
189760,96
162713,88
15323,16
244187,46
236244,16
167331,16
213535,127
229548,19
31480,16
136044,81
126580,46
115101,69
273858,13
72688,13
80550,13
49097,19
61510,29
27996,16
39304,1
91191,23
44881,16
69623,96
29715,14
117444,118
210442,141
10850,14
145149,109
29240,41
145490,16
220352,13
137253,16
48188,35
244061,19
81655,96
150679,16
263420,92
103185,13
61839,118
258760,46
222642,48
159874,133
248585,39
161554,104
258265,16
257776,10
155650,19
136397,129
55951,13
123518,77
42169,19
7294,41
199415,19
181009,60
243276,10
214284,10
72473,98
196055,10
42668,32
32329,13
67589,41
65849,29
85724,56
105072,16
109936,16
283664,16
266289,10
93149,118
232241,27
26001,19
183840,21
54729,29
148560,92
271930,118
71979,21
41564,96
148563,17
159092,69
143752,98
187639,19
20596,41
25512,58
163644,74
253938,13
63729,124
141786,13
251613,129
261813,21
253584,32
99976,48
119016,98
88260,128
73863,21
83740,133
57248,16
234428,23
174788,37
262749,19
79622,10
126617,98
13054,13
217798,90
94637,16
108546,19
11710,13
175827,16
136601,69
187957,21
126463,16
271735,19
99983,16
49058,10
53023,10
155246,43
246789,48
102901,16
222338,16
63573,56
238664,120
260908,16
257707,133
20739,21
127551,13
198931,96
164957,19
257249,41
44898,41
199455,16
269722,19
56336,69
213036,22
88408,96
200065,21
77167,98
288142,41
272642,16
14613,129
260924,19
5201,19
149030,41
121283,13
252756,13
157104,96
223958,98
20472,23
23782,16
264487,16
3374,13
238117,56
92243,109
239752,21
75269,93
74647,14
162219,16
159357,19
151311,10
190229,96
18029,16
207911,41
228095,16
141830,17
99030,16
209517,10
114651,56
174762,43
279836,19
272177,43
111873,1
192147,19
199053,43
150013,60
206214,96
83245,96
37857,41
183057,120
158174,43
17347,96
149260,16
233980,13
251062,10
186416,21
229467,19
45146,13
229461,13
71044,133
225644,13
235717,13
238943,21
288773,41
166640,16
148883,41
228611,19
290628,13
97559,108
8848,34
20428,41
84281,129
268517,16
130750,19
193080,133
15677,116
74900,129
284789,63
274205,79
190213,92
285361,43
225664,19
6816,13
253029,63
274579,126
26827,16
260407,19
220775,16
203696,16
27797,29
70006,16
19066,16
154107,16
288855,16
26360,147
48745,41
10688,97
249263,46
98462,19
19128,21
250511,21
286100,129
99545,23
22557,48
206628,13
62844,109
182084,43
180273,16
265697,16
76569,96
196622,69
37406,98
86879,21
187693,41
57366,54
114856,133
25852,16
47166,56
151970,63
229546,52
22338,17
264326,101
231203,21
37148,19
284979,21
66973,43
215150,35
196756,39
207871,29
40161,16
256227,72
252807,19
120997,46
142095,10
115393,129
183781,19
63999,16
67934,48
229998,16
205491,25
12385,16
19391,19
69511,19
142405,13
1982,14
286262,17
243411,1
80214,16
112726,129
95272,69
176955,46
10225,19
253954,19
158011,21
229080,19
43509,41
206540,41
32317,74
155424,21
113057,19
249582,16
91578,13
138422,92
161596,19
229746,120
210941,69
83765,77
229433,11
14697,10
287116,19
221019,116
60085,96
82547,32
129991,16
287753,16
10352,13
52813,16
131268,98
28713,47
114810,41
66963,17
107643,19
170985,16
145559,74
25128,32
9532,19
76682,98
79254,48
93586,19
66311,21
133522,19
83129,19
279855,23
271982,16
187168,13
174395,120
95051,10
242623,21
247301,102
171061,96
78320,46
30153,39
162149,84
114782,59
70339,16
163179,77
49022,16
41857,69
112878,21
263993,41
81329,92
237001,116
275713,13
63699,19
285627,19
197291,16
38307,29
81062,16
11300,7
75644,129
275644,13
70430,19
4477,41
177127,43
74043,48
295147,16
245993,46
266827,41
195046,13
103058,60
260232,96
140997,13
268277,41
5542,46
55757,120
217253,98
197544,69
61403,13
227635,27
36900,13
216712,16
62739,16
255822,19
39614,46
50305,13
25593,13
125548,84
70457,133
112709,13
64925,13
65680,13
168012,114
199849,19
239382,48
83904,13
63980,19
111203,10
15170,19
126471,17
259798,29
71926,19
227381,56
113005,96
159481,19
18853,16
260775,13
102578,19
264835,60
138265,41
272605,74
279023,13
286618,19
123910,16
70523,133
197252,10
92277,61
45109,50
254595,19
33959,129
229956,129
273187,16
77402,56
195072,10
208735,54
18505,19
234874,19
195812,16
101535,19
192040,16
92560,16
189716,32
250530,96
5913,19
31962,16
33316,120
44127,10
67354,133
260613,98
145989,32
138589,19
26561,29
172076,48
231321,13
153699,21
109757,20
232301,133
41199,46
256684,19
274598,129
38668,21
250884,13
196492,16
68832,118
111056,100
86126,79
275921,60
122699,41
278830,41
93237,19
181418,16
79840,35
209813,20
27721,16
267674,32
152138,48
286253,32
176015,16
273383,16
205169,13
246268,46
261848,17
102231,13
271438,27
17068,13
213794,52
196204,60
262167,17
222546,16
283668,16
48443,41
219548,46
293500,48
237089,41
253544,21
20721,16
86760,16
247601,79
127928,74
15993,14
116919,13
279376,78
57190,116
81773,16
68833,19
84777,13
136261,10
104412,16
110859,16
47938,27
93853,19
46612,48
240599,56
270601,19
48191,1
182374,60
206717,16
286081,16
152223,14
152713,16
46127,16
77959,16
162896,111
278651,60
256659,48
25296,19
107198,98
96063,133
197076,97
243210,96
154231,16
124507,16
41714,16
178939,10
218225,133
193426,54
62712,46
131325,122
60160,13
236715,13
246315,58
63973,133
29491,16
65908,13
107046,16
254165,60
7048,16
245589,96
49432,60
79957,129
248518,19
24299,35
101313,129
98575,56
88685,19
246251,19
277292,109
61566,19
43718,16
42389,19
45656,133
291331,19
73978,48
157246,32
118823,16
294105,96
57837,10
263816,13
221160,13
240089,21
106615,20
56718,19
178469,19
167808,39
11659,21
69160,13
246859,60
74340,19
198263,10
241991,10
285056,74
152551,84
129220,16
19102,19
234725,16
204167,35
47909,43
204401,19
28375,19
144446,127
205472,41
217973,48
200280,41
238418,54
251171,116
241970,21
61348,19
280203,46
124626,13
183886,13
124792,129
143674,63
281064,29
104943,16
278317,19
43298,74
248908,81
142774,19
79223,69
212790,120
69223,32
187361,120
7641,19
170999,54
26,48
224862,13
119705,19
174736,13
50843,13
40322,19
50268,16
221837,66
201937,13
133360,16
27138,16
261784,48
253344,98
181925,16
52640,133
6804,13
144092,35
291973,66
49128,27
26739,19
235886,19
231260,41
272468,19
77773,13
268492,10
201210,16
58463,58
150476,13
115382,19
39079,48
262846,16
57137,129
188624,16
281172,133
74090,133
200704,19
185153,19
140098,79
140563,96
41684,10
1482,16
287126,35
218194,21
144365,19
51846,74
80242,16
86532,58
214699,16
194762,100
95685,19
204185,46
88051,16
259278,46
89181,42
118825,19
187126,21
190009,17
54894,27
24226,21
240678,19
183393,66
224581,41
271206,16
88986,21
195784,16
38684,74
207703,48
62927,21
273214,41
166448,16
122497,13
234981,16
245605,16
14828,13
18056,19
166587,19
100220,46
231106,13
100096,19
128246,57
116645,42
100309,48
170334,19
241392,21
32185,19
167096,96
107131,98
63958,17
100630,16
170358,13
31643,16
60738,129
63317,100
203670,46
92461,21
9636,19
183713,19
108223,16
2338,19
273891,10
28959,17
10981,43
278221,16
68599,20
148418,48
201481,14
169082,54
104989,13
62362,15
96342,27
284667,19
14965,43
223564,133
294333,98
225377,16
111140,10
31657,21
291711,16
158130,39
22581,19
166389,43
290298,48
146869,16
252384,16
252911,46
217318,33
190759,18
68770,13
276943,13
267484,13
243104,18
78679,16
202527,32
176444,133
19903,43
164936,96
161628,13
141780,46
281050,25
244098,27
294764,10
56810,32
123778,41
21621,14
284189,13
293504,32
170074,14
132868,21
61160,16
233694,13
152293,19
153891,7
201526,129
36583,41
123148,17
245731,19
28939,98
295580,13
233637,23
24784,16
36811,16
214522,16
114227,23
43137,19
80078,19
199910,96
287546,13
292506,92
168172,19
70361,19
219478,48
156993,55
214201,21
210660,133
260447,23
11036,133
270202,29
204915,19
152573,20
155331,133
280577,46
217117,133
146432,13
8482,29
292401,13
91739,69
239223,29
181905,13
126156,32
163501,16
193741,16
215278,109
152901,129
147545,16
37578,133
168876,41
104170,13
185082,16
261410,13
274770,13
185366,114
219648,69
229094,16
59599,32
219123,16
91751,120
13322,35
289668,54
41997,19
150770,13
219970,118
135865,16
254481,16
131975,41
108698,41
243445,19
91138,27
257553,16
2772,43
173732,35
264378,96
155402,60
109942,129
25974,58
160375,35
121863,129
198101,13
230109,13
152532,133
223438,21
123311,16
219571,16
72818,16
226907,13
1326,116
198093,13
263844,23
4025,48
23523,48
145381,19
42472,16
94793,16
131158,46
139307,46
182557,54
52940,19
91788,46
228820,118
170921,54
45370,21
291879,72
220632,19
148801,16
270374,48
273817,48
199131,16
200218,35
207309,129
273696,10
288631,19
9433,43
231606,27
78882,13
294297,10
117880,133
181279,19
71614,16
139656,43
163364,124
3338,96
20598,43
201618,133
192904,19
44382,120
15902,19
249855,21
229539,63
278114,92
203415,63
41620,16
12195,96
94078,29
81338,118
53148,133
20520,56
224194,13
121373,16
139662,98
132159,96
34521,16
252236,16
123414,16
223975,19
43356,21
187760,13
44871,16
59132,19
62440,32
95355,133
45113,133
141865,10
240211,90
258944,19
192375,19
189882,13
287473,48
42537,48
170421,43
36673,19
35789,13
30171,16
214076,10
128338,60
83348,64
71618,96
68867,27
18123,19
241936,48
111813,21
48762,41
268396,118
254553,19
69618,133
268781,46
233380,20
3325,17
36247,13
223362,16
73870,19
88525,13
149084,13
123614,41
197148,54
245081,96
19005,140
3038,17
48735,120
279568,28
240018,92
168762,16
46282,16
178910,10
234097,48
23975,19
189143,21
9958,16
186683,69
144850,10
170167,129
114329,10
273420,46
268408,16
240589,19
174594,133
154222,4
95636,16
168442,16
279579,16
166292,74
85796,133
212973,13
13591,16
166433,19
144377,133
204260,19
288273,13
53421,21
113528,19
256881,41
73923,16
259012,16
103092,29
263056,10
98042,13
131833,69
43058,43
86902,42
75224,43
147308,13
125613,19
71388,13
64296,109
236948,129
110496,16
171546,84
248302,92
294362,16
114392,19
291184,133
6438,133
224027,21
211089,19
7293,16
260349,21
260173,21
60560,35
189687,16
122583,19
15635,96
45503,48
248182,19
118138,16
144538,7
200045,19
154307,16
128228,35
37523,10
295222,118
74728,16
262894,13
87342,19
253946,21
181299,21
148227,13
211827,19
82506,14
58642,21
36327,19
190267,21
33655,13
286174,96
165691,74
115368,56
62786,16
118558,14
284230,21
215564,133
112421,19
226929,104
72150,16
5965,16
255444,13
191620,21
233850,13
175629,71
96618,98
152950,19
228059,48
277396,13
144179,19
127999,19
153105,16
237191,120
165789,19
163367,13
238235,16
91931,111
263521,92
266420,16
62420,10
243363,29
25777,19
284160,19
149217,11
4275,16
129129,35
57583,50
167153,21
289114,19
11016,16
191874,74
213038,16
293122,16
67426,19
144901,13
1785,48
171765,41
156558,13
173693,48
126112,69
