,0
201,New_York
202,Chicago
203,Prague
204,New_York
205,Rome
206,Prague
207,Phoenix
208,Prague
209,New_York
210,Prague
211,New_York
212,New_York
213,Edmonton
214,New_York
215,Phoenix
216,Prague
217,Mexico_City
218,New_York
219,Mexico_City
220,New_York
221,Los_Angeles
222,New_York
223,New_York
224,Los_Angeles
225,Prague
226,New_York
227,Prague
228,Chicago
229,Mexico_City
230,London
231,New_York
232,Chicago
233,Los_Angeles
234,Prague
235,London
236,Chicago
237,Los_Angeles
238,New_York
239,Prague
240,London
241,Los_Angeles
242,Chicago
243,Los_Angeles
244,New_York
245,New_York
246,New_York
247,London
248,New_York
249,London
250,Chicago
251,Prague
252,New_York
253,New_York
254,Prague
255,New_York
256,Mexico_City
257,New_York
258,New_York
259,Phoenix
260,New_York
261,Mexico_City
262,New_York
263,Edmonton
264,Chicago
265,Los_Angeles
266,Prague
267,Chicago
268,London
269,New_York
270,Chicago
271,Los_Angeles
272,New_York
273,London
274,Chicago
275,New_York
276,New_York
277,Prague
278,Chicago
279,New_York
280,Stockholm
281,Los_Angeles
282,Chicago
283,New_York
284,Los_Angeles
285,New_York
286,Mexico_City
287,Chicago
288,Prague
289,Prague
290,Mexico_City
291,Prague
292,Chicago
293,Phoenix
294,Mexico_City
295,New_York
296,London
297,New_York
298,Los_Angeles
299,Prague
300,Prague
301,New_York
302,Chicago
303,Chicago
304,Prague
305,Prague
306,Prague
307,Chicago
308,New_York
309,New_York
310,Chicago
311,New_York
312,New_York
313,Edmonton
314,Prague
315,Los_Angeles
316,Mexico_City
317,Chicago
318,Los_Angeles
319,New_York
320,Prague
321,New_York
322,Prague
323,New_York
324,Los_Angeles
325,Chicago
326,New_York
327,New_York
328,New_York
329,Prague
330,Prague
331,Los_Angeles
332,Los_Angeles
333,Chicago
334,Stockholm
335,Prague
336,Los_Angeles
337,New_York
338,Chicago
339,New_York
340,New_York
341,New_York
342,New_York
343,New_York
344,New_York
345,Prague
346,New_York
347,New_York
348,Los_Angeles
349,New_York
350,Prague
351,Los_Angeles
352,Chicago
353,Chicago
354,Mexico_City
355,New_York
356,New_York
357,Rome
358,New_York
359,New_York
360,Chicago
361,Prague
362,Prague
363,Prague
364,Prague
365,New_York
366,New_York
367,Prague
368,Chicago
369,New_York
370,London
371,Los_Angeles
372,London
373,Oslo
374,London
375,Mexico_City
376,New_York
377,Prague
378,New_York
379,Prague
380,Chicago
381,Mexico_City
382,Rome
383,Edmonton
384,New_York
385,Prague
386,London
387,Stockholm
388,New_York
389,Los_Angeles
390,New_York
391,Mexico_City
392,Los_Angeles
393,New_York
394,Prague
395,Oslo
396,Chicago
397,Edmonton
398,Melbourne
399,Edmonton
400,Oslo
401,New_York
402,Chicago
403,Los_Angeles
404,Prague
405,Edmonton
406,Prague
407,Los_Angeles
408,New_York
409,New_York
410,Prague
411,Prague
412,Prague
413,Los_Angeles
414,New_York
415,New_York
416,Prague
417,London
418,New_York
419,Zurich
420,New_York
421,New_York
422,Los_Angeles
423,Prague
424,Prague
425,New_York
426,Prague
427,Prague
428,Rome
429,Prague
430,Oslo
431,Prague
432,New_York
433,New_York
434,Mexico_City
435,Edmonton
436,New_York
437,New_York
438,Los_Angeles
439,Prague
440,New_York
441,New_York
442,Zurich
443,Phoenix
444,New_York
445,Prague
446,Chicago
447,Chicago
448,London
449,London
450,Chicago
451,New_York
452,Chicago
453,Chicago
454,Prague
455,New_York
456,New_York
457,Los_Angeles
458,Chicago
459,Prague
460,Prague
461,New_York
462,Chicago
463,New_York
464,Chicago
465,Chicago
466,Chicago
467,New_York
468,Los_Angeles
469,New_York
470,Prague
471,New_York
472,Los_Angeles
473,New_York
474,Los_Angeles
475,Prague
476,Stockholm
477,New_York
478,Phoenix
479,Chicago
480,Los_Angeles
481,Prague
482,Chicago
483,Los_Angeles
484,Rome
485,New_York
486,Chicago
487,Los_Angeles
488,London
489,Prague
490,New_York
491,New_York
492,Prague
493,Prague
494,Chicago
495,New_York
496,Phoenix
497,Prague
498,New_York
499,New_York
500,New_York
501,New_York
502,New_York
503,New_York
504,New_York
505,New_York
506,Chicago
507,New_York
508,Prague
509,Phoenix
510,Zurich
511,Prague
512,Phoenix
513,Prague
514,New_York
515,Prague
516,New_York
517,Prague
518,Zurich
519,New_York
520,Rome
521,New_York
522,New_York
523,London
524,New_York
525,Chicago
526,Prague
527,Mexico_City
528,Chicago
529,Prague
530,Oslo
531,Phoenix
532,Warsaw
533,Chicago
534,Mexico_City
535,Los_Angeles
536,Chicago
537,New_York
538,New_York
539,Prague
540,Prague
541,Stockholm
542,London
543,New_York
544,Rome
545,New_York
546,Prague
547,New_York
548,New_York
549,Prague
550,New_York
551,Prague
552,New_York
553,Los_Angeles
554,New_York
555,Los_Angeles
556,Chicago
557,Phoenix
558,Chicago
559,Los_Angeles
560,New_York
561,Rome
562,Los_Angeles
563,Los_Angeles
564,Prague
565,Prague
566,Chicago
567,New_York
568,Chicago
569,Chicago
570,New_York
571,Los_Angeles
572,New_York
573,London
574,Zurich
575,Edmonton
576,Prague
577,Paris
578,Prague
579,Rome
580,Los_Angeles
581,Los_Angeles
582,Los_Angeles
583,New_York
584,Zurich
585,Prague
586,Los_Angeles
587,Prague
588,Prague
589,Chicago
590,Chicago
591,Prague
592,Prague
593,New_York
594,Los_Angeles
595,New_York
596,Chicago
597,New_York
598,Los_Angeles
599,Rome
600,Los_Angeles
601,London
602,Chicago
603,Prague
604,Chicago
605,Chicago
606,Prague
607,Los_Angeles
608,Prague
609,Prague
610,New_York
611,New_York
612,New_York
613,London
614,New_York
615,Chicago
616,Chicago
617,New_York
618,Dublin
619,Prague
620,New_York
621,Los_Angeles
622,Los_Angeles
623,Los_Angeles
624,Los_Angeles
625,Prague
626,Los_Angeles
627,Stockholm
628,New_York
629,Phoenix
630,New_York
631,New_York
632,Chicago
633,London
634,Prague
635,New_York
636,New_York
637,Phoenix
638,Chicago
639,Prague
640,Stockholm
641,Rome
642,New_York
643,Prague
644,New_York
645,New_York
646,Prague
647,Prague
648,New_York
649,Prague
650,Chicago
651,New_York
652,New_York
653,Prague
654,Prague
655,New_York
656,Chicago
657,Zurich
658,London
659,Phoenix
660,Los_Angeles
661,Los_Angeles
662,Prague
663,Los_Angeles
664,Prague
665,Chicago
666,New_York
667,Chicago
668,Zurich
669,Los_Angeles
670,Chicago
671,Prague
672,New_York
673,Rome
674,London
675,New_York
676,Mexico_City
677,Mexico_City
678,Los_Angeles
679,Stockholm
680,Prague
681,Chicago
682,Oslo
683,Stockholm
684,Chicago
685,New_York
686,Edmonton
687,New_York
688,Los_Angeles
689,Chicago
690,Stockholm
691,New_York
692,New_York
693,New_York
694,Phoenix
695,Chicago
696,New_York
697,Prague
698,Prague
699,Chicago
700,London
701,Chicago
702,Prague
703,London
704,New_York
705,New_York
706,New_York
707,Mexico_City
708,Chicago
709,Prague
710,New_York
711,New_York
712,Rome
713,New_York
714,Chicago
715,New_York
716,Prague
717,New_York
718,New_York
719,Chicago
720,Los_Angeles
721,New_York
722,Chicago
723,New_York
724,Chicago
725,Prague
726,Chicago
727,Prague
728,Los_Angeles
729,New_York
730,Chicago
731,New_York
732,New_York
733,Prague
734,Prague
735,New_York
736,Edmonton
737,New_York
738,New_York
739,New_York
740,Melbourne
741,Prague
742,Prague
743,New_York
744,Los_Angeles
745,Prague
746,Stockholm
747,Los_Angeles
748,Chicago
749,Los_Angeles
750,New_York
751,New_York
752,Los_Angeles
753,New_York
754,Los_Angeles
755,Chicago
756,New_York
757,Prague
758,Chicago
759,London
760,New_York
761,Stockholm
762,New_York
763,New_York
764,Prague
765,Prague
766,Rome
767,Chicago
768,Mexico_City
769,Chicago
770,Chicago
771,New_York
772,Prague
773,London
774,Chicago
775,New_York
776,Chicago
777,Los_Angeles
778,Prague
779,Chicago
780,New_York
781,Chicago
782,Prague
783,London
784,Prague
785,Los_Angeles
786,New_York
787,London
788,Los_Angeles
789,New_York
790,Rome
791,London
792,Phoenix
793,Los_Angeles
794,New_York
795,Los_Angeles
796,New_York
797,Chicago
798,New_York
799,Hong_Kong
800,Prague
801,Prague
802,New_York
803,London
804,Chicago
805,Stockholm
806,New_York
807,Prague
808,London
809,Los_Angeles
810,Prague
811,Los_Angeles
812,New_York
813,Prague
814,Prague
815,Oslo
816,Prague
817,Edmonton
818,Rome
819,London
820,New_York
821,Prague
822,New_York
823,Chicago
824,Chicago
825,Los_Angeles
826,New_York
827,Chicago
828,London
829,Chicago
830,Prague
831,Prague
832,New_York
833,New_York
834,Chicago
835,Oslo
836,Mexico_City
837,Prague
838,New_York
839,London
840,Los_Angeles
841,Stockholm
842,New_York
843,Prague
844,New_York
845,Chicago
846,Chicago
847,London
848,New_York
849,New_York
850,New_York
851,New_York
852,Chicago
853,New_York
854,New_York
855,Chicago
856,New_York
857,Prague
858,New_York
859,New_York
860,Prague
861,New_York
862,Los_Angeles
863,Chicago
864,Chicago
865,London
866,Phoenix
867,Los_Angeles
868,London
869,New_York
870,London
871,Chicago
872,New_York
873,Chicago
874,New_York
875,Prague
876,Prague
877,Los_Angeles
878,London
879,Prague
880,New_York
881,Chicago
882,Stockholm
883,Los_Angeles
884,Chicago
885,Prague
886,New_York
887,Stockholm
888,Edmonton
889,Los_Angeles
890,Prague
891,Hong_Kong
892,New_York
893,Los_Angeles
894,Prague
895,New_York
896,New_York
897,Los_Angeles
898,Stockholm
899,Prague
900,Prague
901,Prague
902,Chicago
903,Los_Angeles
904,Prague
905,Chicago
906,Chicago
907,New_York
908,New_York
909,Prague
910,Mexico_City
911,Phoenix
912,Prague
913,Prague
914,New_York
915,New_York
916,Prague
917,Chicago
918,New_York
919,Rome
920,Mexico_City
921,Chicago
922,Prague
923,Chicago
924,New_York
925,Chicago
926,Stockholm
927,Chicago
928,New_York
929,Prague
930,Los_Angeles
931,Los_Angeles
932,Chicago
933,Phoenix
934,New_York
935,Prague
936,New_York
937,Prague
938,London
939,Oslo
940,Mexico_City
941,Stockholm
942,Prague
943,Chicago
944,Prague
945,Prague
946,New_York
947,New_York
948,New_York
949,New_York
950,Melbourne
951,Los_Angeles
952,Prague
953,Chicago
954,Los_Angeles
955,Stockholm
956,Prague
957,London
958,Chicago
959,Chicago
960,Stockholm
961,New_York
962,Los_Angeles
963,Prague
964,Edmonton
965,Prague
966,Los_Angeles
967,Edmonton
968,New_York
969,Prague
970,Stockholm
971,London
972,Prague
973,New_York
974,New_York
975,Prague
976,New_York
977,Prague
978,Chicago
979,London
980,Chicago
981,Prague
982,Rome
983,New_York
984,New_York
985,Los_Angeles
986,Prague
987,Chicago
988,Prague
989,New_York
990,New_York
991,New_York
992,Chicago
993,Prague
994,Los_Angeles
995,Los_Angeles
996,Chicago
997,New_York
998,New_York
999,New_York
1000,New_York
1001,Prague
1002,Rome
1003,Stockholm
1004,Prague
1005,Rome
1006,Prague
1007,Los_Angeles
1008,Prague
1009,Prague
1010,Chicago
1011,Prague
1012,London
1013,Phoenix
1014,Los_Angeles
1015,New_York
1016,Chicago
1017,Prague
1018,New_York
1019,New_York
1020,Stockholm
1021,London
1022,Prague
1023,Prague
1024,London
1025,New_York
1026,Prague
1027,New_York
1028,Prague
1029,New_York
1030,Los_Angeles
1031,New_York
1032,New_York
1033,Prague
1034,Los_Angeles
1035,New_York
1036,Prague
1037,Prague
1038,Chicago
1039,New_York
1040,Zurich
1041,Chicago
1042,Prague
1043,New_York
1044,Prague
1045,London
1046,Warsaw
1047,New_York
1048,Los_Angeles
1049,Stockholm
1050,New_York
1051,Prague
1052,Chicago
1053,Chicago
1054,New_York
1055,Chicago
1056,New_York
1057,Phoenix
1058,Chicago
1059,Mexico_City
1060,Los_Angeles
1061,Melbourne
1062,Los_Angeles
1063,Los_Angeles
1064,London
1065,Prague
1066,Chicago
1067,Prague
1068,Prague
1069,Los_Angeles
1070,New_York
1071,Los_Angeles
1072,Los_Angeles
1073,New_York
1074,New_York
1075,Edmonton
1076,Los_Angeles
1077,Los_Angeles
1078,Prague
1079,Chicago
1080,Prague
1081,Zurich
1082,Prague
1083,London
1084,Chicago
1085,Prague
1086,Chicago
1087,New_York
1088,New_York
1089,Prague
1090,New_York
1091,Chicago
1092,Chicago
1093,Los_Angeles
1094,London
1095,New_York
1096,Los_Angeles
1097,Prague
1098,Chicago
1099,Prague
1100,Prague
1101,Chicago
1102,Prague
1103,Phoenix
1104,Prague
1105,Prague
1106,Prague
1107,Prague
1108,Los_Angeles
1109,Edmonton
1110,Rome
1111,Chicago
1112,Los_Angeles
1113,New_York
1114,Chicago
1115,Los_Angeles
1116,Prague
1117,New_York
1118,Los_Angeles
1119,New_York
1120,Phoenix
1121,New_York
1122,New_York
1123,New_York
1124,New_York
1125,New_York
1126,Chicago
1127,Prague
1128,New_York
1129,Chicago
1130,Los_Angeles
1131,Chicago
1132,New_York
1133,Mexico_City
1134,Chicago
1135,Prague
1136,New_York
1137,Paris
1138,New_York
1139,Prague
1140,New_York
1141,New_York
1142,Mexico_City
1143,Prague
1144,London
1145,Prague
1146,New_York
1147,New_York
1148,New_York
1149,New_York
1150,New_York
1151,New_York
1152,Prague
1153,Mexico_City
1154,Los_Angeles
1155,New_York
1156,New_York
1157,Phoenix
1158,Prague
1159,Prague
1160,New_York
1161,Chicago
1162,New_York
1163,Los_Angeles
1164,New_York
1165,London
1166,Zurich
1167,Prague
1168,Prague
1169,Zurich
1170,Prague
1171,New_York
1172,Los_Angeles
1173,Chicago
1174,Chicago
1175,Chicago
1176,New_York
1177,New_York
1178,London
1179,Prague
1180,London
1181,Prague
1182,Prague
1183,Los_Angeles
1184,London
1185,Prague
1186,New_York
1187,Chicago
1188,London
1189,New_York
1190,London
1191,Chicago
1192,Prague
1193,London
1194,Los_Angeles
1195,New_York
1196,Chicago
1197,New_York
1198,New_York
1199,Los_Angeles
1200,Phoenix
1201,New_York
1202,Prague
1203,New_York
1204,London
1205,New_York
1206,New_York
1207,Chicago
1208,Prague
1209,Los_Angeles
1210,New_York
1211,Los_Angeles
1212,Rome
1213,Mexico_City
1214,Chicago
1215,Prague
1216,Los_Angeles
1217,Prague
1218,New_York
1219,Chicago
1220,New_York
1221,Mexico_City
1222,Phoenix
1223,New_York
1224,Rome
1225,New_York
1226,Chicago
1227,Los_Angeles
1228,New_York
1229,New_York
1230,Prague
1231,Chicago
1232,New_York
1233,New_York
1234,Prague
1235,Chicago
1236,New_York
1237,Chicago
1238,Chicago
1239,Los_Angeles
1240,Los_Angeles
1241,Prague
1242,Stockholm
1243,New_York
1244,Melbourne
1245,Edmonton
1246,Los_Angeles
1247,New_York
1248,New_York
1249,Prague
1250,New_York
1251,Prague
1252,London
1253,Melbourne
1254,Los_Angeles
1255,Chicago
1256,Chicago
1257,Chicago
1258,Prague
1259,Chicago
1260,Chicago
1261,New_York
1262,Los_Angeles
1263,New_York
1264,Los_Angeles
1265,New_York
1266,New_York
1267,Prague
1268,Los_Angeles
1269,Chicago
1270,Chicago
1271,Chicago
1272,Los_Angeles
1273,New_York
1274,London
1275,London
1276,New_York
1277,Chicago
1278,Los_Angeles
1279,Prague
1280,New_York
1281,Los_Angeles
1282,New_York
1283,Chicago
1284,Chicago
1285,Phoenix
1286,Los_Angeles
1287,Prague
1288,Prague
1289,New_York
1290,New_York
1291,Prague
1292,Rome
1293,Edmonton
1294,Los_Angeles
1295,Los_Angeles
1296,Prague
1297,New_York
1298,Los_Angeles
1299,London
1300,Stockholm
1301,Rome
1302,Los_Angeles
1303,Prague
1304,Edmonton
1305,London
1306,London
1307,Chicago
1308,London
1309,Prague
1310,New_York
1311,Rome
1312,Chicago
1313,London
1314,Rome
1315,Prague
1316,New_York
1317,Los_Angeles
1318,Chicago
1319,Edmonton
1320,Edmonton
1321,Mexico_City
1322,Prague
1323,Los_Angeles
1324,Mexico_City
1325,Prague
1326,Mexico_City
1327,Chicago
1328,New_York
1329,Prague
1330,London
1331,Stockholm
1332,New_York
1333,New_York
1334,New_York
1335,Los_Angeles
1336,London
1337,London
1338,Prague
1339,Prague
1340,Los_Angeles
1341,Mexico_City
1342,Rome
1343,Prague
1344,London
1345,Los_Angeles
1346,Prague
1347,Prague
1348,Stockholm
1349,Los_Angeles
1350,New_York
1351,Los_Angeles
1352,Mexico_City
1353,Los_Angeles
1354,Los_Angeles
1355,Los_Angeles
1356,Los_Angeles
1357,New_York
1358,Phoenix
1359,Prague
1360,New_York
1361,Chicago
1362,Prague
1363,New_York
1364,Los_Angeles
1365,Prague
1366,Prague
1367,Prague
1368,London
1369,Bangkok
1370,Chicago
1371,Los_Angeles
1372,New_York
1373,New_York
1374,Phoenix
1375,Prague
1376,Oslo
1377,Mexico_City
1378,New_York
1379,New_York
1380,Edmonton
1381,Chicago
1382,Los_Angeles
1383,New_York
1384,New_York
1385,Los_Angeles
1386,Prague
1387,Los_Angeles
1388,Chicago
1389,New_York
1390,Los_Angeles
1391,Los_Angeles
1392,Phoenix
1393,Los_Angeles
1394,Chicago
1395,Prague
1396,Los_Angeles
1397,London
1398,Los_Angeles
1399,New_York
1400,Zurich
1401,Prague
1402,New_York
1403,Mexico_City
1404,Prague
1405,New_York
1406,New_York
1407,New_York
1408,Chicago
1409,Los_Angeles
1410,New_York
1411,Chicago
1412,Chicago
1413,New_York
1414,Los_Angeles
1415,Mexico_City
1416,Oslo
1417,Los_Angeles
1418,Los_Angeles
1419,Chicago
1420,Prague
1421,Chicago
1422,Prague
1423,New_York
1424,Prague
1425,Prague
1426,Los_Angeles
1427,Phoenix
1428,Los_Angeles
1429,Mexico_City
1430,New_York
1431,New_York
1432,New_York
1433,New_York
1434,New_York
1435,New_York
1436,Chicago
1437,Phoenix
1438,New_York
1439,New_York
1440,Chicago
1441,Prague
1442,New_York
1443,Los_Angeles
1444,New_York
1445,Hong_Kong
1446,Los_Angeles
1447,Prague
1448,Chicago
1449,Prague
1450,Chicago
1451,Los_Angeles
1452,Rome
1453,Phoenix
1454,New_York
1455,Phoenix
1456,Los_Angeles
1457,Mexico_City
1458,New_York
1459,Prague
1460,Chicago
1461,New_York
1462,New_York
1463,Chicago
1464,New_York
1465,New_York
1466,Los_Angeles
1467,New_York
1468,New_York
1469,Prague
1470,New_York
1471,Los_Angeles
1472,Stockholm
1473,Chicago
1474,Prague
1475,Prague
1476,New_York
1477,Rome
1478,New_York
1479,Prague
1480,Stockholm
1481,Chicago
1482,New_York
1483,Chicago
1484,Chicago
1485,New_York
1486,New_York
1487,Los_Angeles
1488,New_York
1489,Chicago
1490,Edmonton
1491,New_York
1492,Chicago
1493,New_York
1494,Prague
1495,New_York
1496,Prague
1497,New_York
1498,New_York
1499,Chicago
1500,London
1501,Chicago
1502,Los_Angeles
1503,Phoenix
1504,Mexico_City
1505,London
1506,New_York
1507,New_York
1508,London
1509,Prague
1510,Prague
1511,Prague
1512,New_York
1513,Prague
1514,New_York
1515,Chicago
1516,Chicago
1517,New_York
1518,Chicago
1519,Los_Angeles
1520,London
1521,Chicago
1522,New_York
1523,New_York
1524,Chicago
1525,London
1526,Prague
1527,Los_Angeles
1528,Prague
1529,New_York
1530,Prague
1531,Mexico_City
1532,Rome
1533,London
1534,New_York
1535,Prague
1536,Los_Angeles
1537,Rome
1538,Chicago
1539,Chicago
1540,New_York
1541,Prague
1542,Chicago
1543,Chicago
1544,Chicago
1545,Prague
1546,Chicago
1547,Stockholm
1548,New_York
1549,Rome
1550,New_York
1551,Chicago
1552,Los_Angeles
1553,London
1554,Los_Angeles
1555,Chicago
1556,New_York
1557,Los_Angeles
1558,Chicago
1559,Los_Angeles
1560,New_York
1561,New_York
1562,New_York
1563,New_York
1564,Chicago
1565,Chicago
1566,Prague
1567,New_York
1568,New_York
1569,New_York
1570,New_York
1571,Los_Angeles
1572,Prague
1573,New_York
1574,New_York
1575,Chicago
1576,London
1577,Chicago
1578,Prague
1579,Los_Angeles
1580,New_York
1581,New_York
1582,New_York
1583,Los_Angeles
1584,Prague
1585,New_York
1586,New_York
1587,Los_Angeles
1588,London
1589,New_York
1590,Prague
1591,New_York
1592,Phoenix
1593,Prague
1594,New_York
1595,Stockholm
1596,Prague
1597,New_York
1598,Hong_Kong
1599,Prague
1600,Prague
1601,Chicago
1602,Phoenix
1603,New_York
1604,Chicago
1605,London
1606,London
1607,Prague
1608,Prague
1609,New_York
1610,London
1611,Chicago
1612,New_York
1613,Prague
1614,New_York
1615,Chicago
1616,New_York
1617,New_York
1618,Chicago
1619,Prague
1620,New_York
1621,Los_Angeles
1622,Prague
1623,Los_Angeles
1624,Edmonton
1625,Prague
1626,Los_Angeles
1627,Prague
1628,Phoenix
1629,Los_Angeles
1630,New_York
1631,Rome
1632,Prague
1633,Prague
1634,Los_Angeles
1635,London
1636,New_York
1637,Chicago
1638,Chicago
1639,Prague
1640,Chicago
1641,Los_Angeles
1642,Prague
1643,Prague
1644,Stockholm
1645,New_York
1646,Los_Angeles
1647,Prague
1648,Stockholm
1649,Prague
1650,Los_Angeles
1651,Chicago
1652,Prague
1653,Los_Angeles
1654,Los_Angeles
1655,New_York
1656,Prague
1657,Chicago
1658,New_York
1659,New_York
1660,New_York
1661,Chicago
1662,Los_Angeles
1663,Chicago
1664,Prague
1665,New_York
1666,New_York
1667,Prague
1668,Chicago
1669,New_York
1670,Los_Angeles
1671,New_York
1672,Chicago
1673,Prague
1674,Prague
1675,Los_Angeles
1676,New_York
1677,Phoenix
1678,Chicago
1679,London
1680,New_York
1681,Chicago
1682,Prague
1683,Buenos_Aires
1684,Prague
1685,New_York
1686,Los_Angeles
1687,Prague
1688,New_York
1689,Los_Angeles
1690,Prague
1691,Chicago
1692,Prague
1693,Chicago
1694,New_York
1695,Prague
1696,New_York
1697,Los_Angeles
1698,Los_Angeles
1699,Los_Angeles
1700,Prague
1701,New_York
1702,New_York
1703,Los_Angeles
1704,Los_Angeles
1705,Los_Angeles
1706,Los_Angeles
1707,Chicago
1708,New_York
1709,New_York
1710,Prague
1711,Chicago
1712,Rome
1713,New_York
1714,Prague
1715,Edmonton
1716,Chicago
1717,New_York
1718,New_York
1719,Prague
1720,Prague
1721,Mexico_City
1722,New_York
1723,Prague
1724,New_York
1725,New_York
1726,Chicago
1727,Mexico_City
1728,Phoenix
1729,Prague
1730,Prague
1731,Prague
1732,New_York
1733,Los_Angeles
1734,New_York
1735,New_York
1736,Chicago
1737,Los_Angeles
1738,Los_Angeles
1739,Los_Angeles
1740,New_York
1741,Rome
1742,Prague
1743,New_York
1744,New_York
1745,New_York
1746,Edmonton
1747,New_York
1748,Prague
1749,Los_Angeles
1750,Chicago
1751,New_York
1752,Prague
1753,London
1754,Rome
1755,Chicago
1756,New_York
1757,Los_Angeles
1758,New_York
1759,Prague
1760,Prague
1761,New_York
1762,New_York
1763,Chicago
1764,Prague
1765,New_York
1766,New_York
1767,Chicago
1768,London
1769,Chicago
1770,New_York
1771,Chicago
1772,Prague
1773,New_York
1774,Los_Angeles
1775,London
1776,Los_Angeles
1777,Prague
1778,Chicago
1779,Prague
1780,Warsaw
1781,Stockholm
1782,Mexico_City
1783,Mexico_City
1784,Chicago
1785,Los_Angeles
1786,New_York
1787,Mexico_City
1788,Prague
1789,Los_Angeles
1790,New_York
1791,New_York
1792,Chicago
1793,Los_Angeles
1794,Mexico_City
1795,Warsaw
1796,New_York
1797,Los_Angeles
1798,Prague
1799,London
1800,Los_Angeles
1801,Chicago
1802,Chicago
1803,Prague
1804,New_York
1805,New_York
1806,Prague
1807,Los_Angeles
1808,Los_Angeles
1809,Prague
1810,Prague
1811,Prague
1812,New_York
1813,Prague
1814,Prague
1815,Los_Angeles
1816,Los_Angeles
1817,Chicago
1818,Stockholm
1819,Prague
1820,Prague
1821,Prague
1822,Prague
1823,London
1824,Stockholm
1825,Chicago
1826,Chicago
1827,Mexico_City
1828,Los_Angeles
1829,Chicago
1830,New_York
1831,Prague
1832,London
1833,Los_Angeles
1834,Los_Angeles
1835,New_York
1836,Prague
1837,New_York
1838,Prague
1839,Prague
1840,New_York
1841,New_York
1842,Los_Angeles
1843,New_York
1844,Chicago
1845,Chicago
1846,Chicago
1847,Mexico_City
1848,Stockholm
1849,New_York
1850,Chicago
1851,Prague
1852,Chicago
1853,Stockholm
1854,Mexico_City
1855,New_York
1856,Prague
1857,Chicago
1858,Los_Angeles
1859,Los_Angeles
1860,Prague
1861,London
1862,Chicago
1863,Prague
1864,New_York
1865,Mexico_City
1866,Chicago
1867,Prague
1868,Prague
1869,Prague
1870,New_York
1871,Prague
1872,Chicago
1873,Los_Angeles
1874,Zurich
1875,New_York
1876,Prague
1877,Prague
1878,Prague
1879,Mexico_City
1880,Prague
1881,Stockholm
1882,Los_Angeles
1883,New_York
1884,Edmonton
1885,London
1886,New_York
1887,Los_Angeles
1888,New_York
1889,Los_Angeles
1890,New_York
1891,Los_Angeles
1892,New_York
1893,New_York
1894,Prague
1895,New_York
1896,New_York
1897,London
1898,New_York
1899,Prague
1900,Prague
1901,Los_Angeles
1902,Los_Angeles
1903,New_York
1904,Prague
1905,London
1906,New_York
1907,New_York
1908,New_York
1909,Zurich
1910,New_York
1911,Prague
