,0
443,Bangkok
444,Sydney
445,Berlin
446,New_York
447,Prague
448,New_York
449,Los_Angeles
450,London
451,Prague
452,New_York
453,Los_Angeles
454,New_York
455,Mexico_City
456,Stockholm
457,Vancouver
458,Amsterdam
459,Chicago
460,Chicago
461,Mexico_City
462,Oslo
463,Brunei
464,Edmonton
465,Dublin
466,Ljubljana
467,Prague
468,Melbourne
469,London
470,New_York
471,New_York
472,Prague
473,Rome
474,Prague
475,Prague
476,Edmonton
477,New_York
478,New_York
479,Stockholm
480,Prague
481,Edmonton
482,Prague
483,New_York
484,Phoenix
485,Chicago
486,Bangkok
487,Chicago
488,Ljubljana
489,Prague
490,Los_Angeles
491,New_York
492,New_York
493,New_York
494,Vancouver
495,Los_Angeles
496,Rome
497,Denver
498,Edmonton
499,Chicago
500,Prague
501,Ho_Chi_Minh
502,New_York
503,Dublin
504,Los_Angeles
505,Dubai
506,London
507,New_York
508,New_York
509,New_York
510,Rome
511,London
512,New_York
513,Zurich
514,Los_Angeles
515,Chicago
516,Prague
517,Rome
518,Chicago
519,Toronto
520,New_York
521,Vancouver
522,Prague
523,Denver
524,Prague
525,Stockholm
526,Prague
527,Prague
528,Prague
529,Madrid
530,Paris
531,London
532,Edmonton
533,Denver
534,Edmonton
535,Paris
536,London
537,New_York
538,Prague
539,Phoenix
540,Stockholm
541,London
542,Chicago
543,New_York
544,Chicago
545,Los_Angeles
546,New_York
547,London
548,New_York
549,Paris
550,Mexico_City
551,Prague
552,New_York
553,Manila
554,New_York
555,Denver
556,Bangkok
557,Mexico_City
558,Paris
559,Rome
560,New_York
561,Chicago
562,New_York
563,Rome
564,Zurich
565,New_York
566,Stockholm
567,Denver
568,Prague
569,Prague
570,London
571,Paris
572,New_York
573,Vancouver
574,Prague
575,Ljubljana
576,Chicago
577,Vienna
578,Rome
579,Chicago
580,Los_Angeles
581,Prague
582,New_York
583,Los_Angeles
584,Prague
585,Rome
586,Chicago
587,Los_Angeles
588,Rome
589,Los_Angeles
590,New_York
591,Phoenix
592,London
593,London
594,Chicago
595,New_York
596,New_York
597,Zurich
598,Prague
599,Chicago
600,Mexico_City
601,Vienna
602,Hong_Kong
603,Stockholm
604,Sao_Paulo
605,Prague
606,London
607,New_York
608,Chicago
609,Prague
610,Madrid
611,New_York
612,New_York
613,Hong_Kong
614,Chicago
615,Prague
616,Winnipeg
617,Oslo
618,Prague
619,Chicago
620,Prague
621,Chicago
622,Los_Angeles
623,New_York
624,Prague
625,Stockholm
626,Stockholm
627,Rome
628,Chicago
629,New_York
630,Bucharest
631,Bangkok
632,Toronto
633,Rome
634,Los_Angeles
635,Mexico_City
636,Chicago
637,Rome
638,Denver
639,London
640,Los_Angeles
641,Los_Angeles
642,New_York
643,Chicago
644,Rome
645,Warsaw
646,New_York
647,Edmonton
648,Stockholm
649,New_York
650,Stockholm
651,Rome
652,Zurich
653,Auckland
654,Paris
655,Prague
656,Mexico_City
657,Brunei
658,New_York
659,Prague
660,New_York
661,Stockholm
662,London
663,New_York
664,New_York
665,Prague
666,Stockholm
667,Mexico_City
668,New_York
669,Chicago
670,Kuching
671,Amsterdam
672,Los_Angeles
673,Vienna
674,Toronto
675,Chicago
676,Stockholm
677,Ljubljana
678,Toronto
679,Bangkok
680,Oslo
681,Prague
682,New_York
683,Prague
684,Madrid
685,London
686,Chicago
687,Prague
688,Bucharest
689,Rome
690,Chicago
691,Oslo
692,New_York
693,Prague
694,Zurich
695,Bangkok
696,Denver
697,Vancouver
698,Stockholm
699,Los_Angeles
700,New_York
701,Ljubljana
702,Denver
703,Bangkok
704,Chicago
705,New_York
706,Kolkata
707,Prague
708,Stockholm
709,Auckland
710,Prague
711,Mexico_City
712,Rome
713,Vienna
714,Chicago
715,Los_Angeles
716,Oslo
717,Mexico_City
718,New_York
719,Paris
720,London
721,Chicago
722,Kiev
723,Melbourne
724,Madrid
725,Chicago
726,London
727,Rome
728,Dublin
729,New_York
730,Chicago
731,Oslo
732,Los_Angeles
733,Prague
734,New_York
735,Vienna
736,Phoenix
737,Madrid
738,Bangkok
739,Zurich
740,Mexico_City
741,Ljubljana
742,Ljubljana
743,Bangkok
744,London
745,Rome
746,Toronto
747,London
748,Edmonton
749,Prague
750,Paris
751,Prague
752,Edmonton
753,Denver
754,Denver
755,Zurich
756,Chicago
757,London
758,Prague
759,New_York
760,Los_Angeles
761,Manila
762,Paris
763,Los_Angeles
764,London
765,Prague
766,Tokyo
767,Rome
768,Toronto
769,Stockholm
770,Amsterdam
771,Stockholm
772,New_York
773,Los_Angeles
774,Prague
775,Prague
776,Edmonton
777,New_York
778,Phoenix
779,Edmonton
780,Paris
781,Bangkok
782,Phoenix
783,Vancouver
784,Prague
785,Paris
786,New_York
787,Paris
788,Paris
789,Paris
790,Prague
791,Prague
792,New_York
793,Denver
794,Chicago
795,Los_Angeles
796,Los_Angeles
797,New_York
798,Los_Angeles
799,Kuala_Lumpur
800,Brunei
801,Paris
802,Paris
803,Manila
804,Phoenix
805,London
806,New_York
807,New_York
808,Phoenix
809,Warsaw
810,New_York
811,Los_Angeles
812,Los_Angeles
813,London
814,New_York
815,Melbourne
816,London
817,Toronto
818,Guayaquil
819,Los_Angeles
820,New_York
821,Oslo
822,Paris
823,London
824,Denver
825,New_York
826,New_York
827,Mexico_City
828,Stockholm
829,Mexico_City
830,Sao_Paulo
831,Paris
832,Los_Angeles
833,Denver
834,New_York
835,Prague
836,Prague
837,Prague
838,Stockholm
839,Stockholm
840,Brunei
841,Prague
842,New_York
843,Chicago
844,Prague
845,New_York
846,Rome
847,Phoenix
848,Tokyo
849,New_York
850,Paris
851,Mexico_City
852,New_York
853,Los_Angeles
854,Phoenix
855,New_York
856,Kuching
857,Stockholm
858,Edmonton
859,London
860,New_York
861,New_York
862,Warsaw
863,Chicago
864,Los_Angeles
865,Paris
866,Prague
867,Phoenix
868,Warsaw
869,Warsaw
870,Vancouver
871,Mexico_City
872,New_York
873,Winnipeg
874,Chicago
875,Oslo
876,Chicago
877,Los_Angeles
878,Prague
879,Los_Angeles
880,Los_Angeles
881,Oslo
882,Stockholm
883,London
884,Chicago
885,Berlin
886,Mexico_City
887,New_York
888,New_York
889,London
890,Los_Angeles
891,Warsaw
892,Rome
893,Bangkok
894,Los_Angeles
895,Prague
896,Chicago
897,Los_Angeles
898,New_York
899,London
900,Rome
901,Zurich
902,Chicago
903,London
904,Kuching
905,Melbourne
906,Chicago
907,Zurich
908,New_York
909,Phoenix
910,London
911,Los_Angeles
912,Oslo
913,Regina
914,New_York
915,New_York
916,Prague
917,Chicago
918,New_York
919,Rome
920,Mexico_City
921,New_York
922,Paris
923,Mexico_City
924,Phoenix
925,Rome
926,London
927,Oslo
928,Los_Angeles
929,Prague
930,London
931,Paris
932,Amsterdam
933,London
934,Prague
935,Mexico_City
936,Los_Angeles
937,Paris
938,Bucharest
939,Prague
940,Los_Angeles
941,New_York
942,Stockholm
943,Chicago
944,Madrid
945,Madrid
946,Warsaw
947,Chicago
948,Prague
949,Madrid
950,Winnipeg
951,Rome
952,Paris
953,Chicago
954,Madrid
955,Buenos_Aires
956,Chicago
957,Phoenix
958,Oslo
959,Mexico_City
960,Kolkata
961,London
962,Los_Angeles
963,Puerto_Rico
964,New_York
965,New_York
966,Chicago
967,Mexico_City
968,Rome
969,Phoenix
970,New_York
971,London
972,Los_Angeles
973,Vienna
974,New_York
975,New_York
976,Denver
977,Vancouver
978,Vancouver
979,Prague
980,London
981,London
982,Chicago
983,Warsaw
984,Denver
985,Prague
986,Paris
987,New_York
988,Los_Angeles
989,Los_Angeles
990,Prague
991,Los_Angeles
992,New_York
993,New_York
994,Madrid
995,London
996,Los_Angeles
997,London
998,London
999,Toronto
1000,Prague
1001,Chicago
1002,Prague
1003,Stockholm
1004,Monterrey
1005,New_York
1006,Paris
1007,Chicago
1008,Rome
1009,Singapore
1010,Los_Angeles
1011,Denver
1012,Edmonton
1013,Mexico_City
1014,Prague
1015,New_York
1016,Regina
1017,Los_Angeles
1018,Prague
1019,Los_Angeles
1020,Rome
1021,New_York
1022,Los_Angeles
1023,New_York
1024,Los_Angeles
1025,Prague
1026,Stockholm
1027,Chicago
1028,Chicago
1029,Athens
1030,Paris
1031,Warsaw
1032,Prague
1033,Winnipeg
1034,New_York
1035,Copenhagen
1036,Chicago
1037,London
1038,Rome
1039,New_York
1040,Ljubljana
1041,Indianapolis
1042,Paris
1043,Warsaw
1044,Denver
1045,Warsaw
1046,Zurich
1047,Rome
1048,Chicago
1049,Prague
1050,Chicago
1051,Ljubljana
1052,Stockholm
1053,New_York
1054,Zurich
1055,Prague
1056,Phoenix
1057,Edmonton
1058,Los_Angeles
1059,Edmonton
1060,Sydney
1061,Los_Angeles
1062,Prague
1063,Oslo
1064,Paris
1065,Zurich
1066,Oslo
1067,Warsaw
1068,Los_Angeles
1069,Chicago
1070,New_York
1071,Prague
1072,London
1073,New_York
1074,Oslo
1075,London
1076,Edmonton
1077,London
1078,Chicago
1079,Bucharest
1080,New_York
1081,London
1082,New_York
1083,Warsaw
1084,Mexico_City
1085,Chicago
1086,Warsaw
1087,Madrid
1088,Rome
1089,Puerto_Rico
1090,New_York
1091,Kuching
1092,New_York
1093,Prague
1094,Prague
1095,Prague
1096,New_York
1097,Prague
1098,New_York
1099,Paris
1100,Los_Angeles
1101,Prague
1102,Edmonton
1103,Rome
1104,Singapore
1105,Prague
1106,Prague
1107,New_York
1108,Rome
1109,Prague
1110,Zurich
1111,Rome
1112,Singapore
1113,Mexico_City
1114,Edmonton
1115,Vancouver
1116,Rome
1117,Rome
1118,Chicago
1119,London
1120,New_York
1121,Mexico_City
1122,Zurich
1123,Chicago
1124,New_York
1125,Zurich
1126,Mexico_City
1127,New_York
1128,Kuching
1129,Prague
1130,Manila
1131,Los_Angeles
1132,Rome
1133,New_York
1134,Prague
1135,Chicago
1136,Amsterdam
1137,Stockholm
1138,Chicago
1139,New_York
1140,Phoenix
1141,Los_Angeles
1142,Stockholm
1143,New_York
1144,Chicago
1145,Prague
1146,Denver
1147,Stockholm
1148,New_York
1149,London
1150,Chicago
1151,Los_Angeles
1152,New_York
1153,Chicago
1154,Edmonton
1155,Oslo
1156,Chicago
1157,Rome
1158,Stockholm
1159,Prague
1160,Ljubljana
1161,Paris
1162,Kuching
1163,New_York
1164,Prague
1165,Hobart
1166,Warsaw
1167,Amsterdam
1168,Edmonton
1169,Los_Angeles
1170,Los_Angeles
1171,Prague
1172,New_York
1173,Prague
1174,Paris
1175,Los_Angeles
1176,Melbourne
1177,Prague
1178,Los_Angeles
1179,Ljubljana
1180,Manila
1181,Phoenix
1182,New_York
1183,Los_Angeles
1184,London
1185,Chicago
1186,New_York
1187,Chicago
1188,Mexico_City
1189,Prague
1190,Stockholm
1191,New_York
1192,Prague
1193,New_York
1194,Rome
1195,Chicago
1196,Ljubljana
1197,New_York
1198,New_York
1199,Los_Angeles
1200,Paris
1201,Rome
1202,Phoenix
1203,Chicago
1204,Prague
1205,Ljubljana
1206,Warsaw
1207,Chicago
1208,Zurich
1209,Chicago
1210,Paris
1211,Prague
1212,Toronto
1213,Rome
1214,Stockholm
1215,Stockholm
1216,New_York
1217,New_York
1218,Prague
1219,Stockholm
1220,Los_Angeles
1221,Ljubljana
1222,Ljubljana
1223,Manila
1224,New_York
1225,New_York
1226,Warsaw
1227,New_York
1228,New_York
1229,Prague
1230,New_York
1231,Ljubljana
1232,Paris
1233,London
1234,Chicago
1235,New_York
1236,Auckland
1237,Vienna
1238,New_York
1239,Rome
1240,New_York
1241,Los_Angeles
1242,Athens
1243,New_York
1244,Rome
1245,Ho_Chi_Minh
1246,Los_Angeles
1247,New_York
1248,Prague
1249,London
1250,New_York
1251,Zurich
1252,Chicago
1253,Los_Angeles
1254,New_York
1255,Rome
1256,Chicago
1257,Stockholm
1258,Tokyo
1259,Amsterdam
1260,Chicago
1261,Denver
1262,Madrid
1263,Paris
1264,New_York
1265,Zurich
1266,Chicago
1267,New_York
1268,New_York
1269,New_York
1270,Prague
1271,Vienna
1272,Sydney
1273,Madrid
1274,New_York
1275,New_York
1276,Stockholm
1277,Mexico_City
1278,Oslo
1279,New_York
1280,Los_Angeles
1281,New_York
1282,Sao_Paulo
1283,New_York
1284,Ho_Chi_Minh
1285,New_York
1286,Chicago
1287,Mexico_City
1288,Kuala_Lumpur
1289,Denver
1290,Chicago
1291,Los_Angeles
1292,New_York
1293,Edmonton
1294,New_York
1295,Chicago
1296,Los_Angeles
1297,Stockholm
1298,New_York
1299,Auckland
1300,Edmonton
1301,Stockholm
1302,Amsterdam
1303,Los_Angeles
1304,Rome
1305,Mexico_City
1306,Chicago
1307,New_York
1308,Madrid
1309,Chicago
1310,Prague
1311,Tokyo
1312,Mexico_City
1313,Chicago
1314,Los_Angeles
1315,London
1316,Los_Angeles
1317,Oslo
1318,Stockholm
1319,London
1320,New_York
1321,Chicago
1322,Rome
1323,Mexico_City
1324,Warsaw
1325,Ljubljana
1326,Paris
1327,New_York
1328,Chicago
1329,Brunei
1330,London
1331,New_York
1332,Regina
1333,New_York
1334,Puerto_Rico
1335,Amsterdam
1336,New_York
1337,Vancouver
1338,Chicago
1339,New_York
1340,Chicago
1341,Ljubljana
1342,Rome
1343,Chicago
1344,Phoenix
1345,Tokyo
1346,Mexico_City
1347,Dublin
1348,London
1349,Prague
1350,New_York
1351,New_York
1352,New_York
1353,Paris
1354,Prague
1355,Prague
1356,Edmonton
1357,New_York
1358,Brunei
1359,Los_Angeles
1360,Mexico_City
1361,Mexico_City
1362,New_York
1363,Prague
1364,New_York
1365,Tokyo
1366,Prague
1367,Prague
1368,Edmonton
1369,New_York
1370,New_York
1371,Oslo
1372,New_York
1373,Los_Angeles
1374,Zurich
1375,Monterrey
1376,Rome
1377,Los_Angeles
1378,London
1379,Auckland
1380,Vancouver
1381,Rome
1382,Mexico_City
1383,Ljubljana
1384,Vancouver
1385,Prague
1386,Stockholm
1387,Los_Angeles
1388,Denver
1389,Denver
1390,Stockholm
1391,Oslo
1392,New_York
1393,Los_Angeles
1394,Tokyo
1395,Rome
1396,Mexico_City
1397,New_York
1398,Mexico_City
1399,Auckland
1400,Oslo
1401,London
1402,Prague
1403,Chicago
1404,Paris
1405,New_York
1406,Edmonton
1407,Mexico_City
1408,Paris
1409,New_York
1410,New_York
1411,Rome
1412,Prague
1413,Kuching
1414,Mexico_City
1415,Mexico_City
1416,Edmonton
1417,Prague
1418,Zurich
1419,Chicago
1420,Paris
1421,Mexico_City
1422,Mexico_City
1423,Chicago
1424,Brunei
1425,Amsterdam
1426,Prague
1427,New_York
1428,Vancouver
1429,Kuching
1430,Madrid
1431,Chicago
1432,Sao_Paulo
1433,Mexico_City
1434,New_York
1435,Auckland
1436,Kuching
1437,Mexico_City
1438,Los_Angeles
1439,Paris
1440,Chicago
1441,Buenos_Aires
1442,New_York
1443,Auckland
1444,Paris
1445,New_York
1446,Los_Angeles
1447,Bratislava
1448,Los_Angeles
1449,Paris
1450,Warsaw
1451,Vancouver
1452,Singapore
1453,Denver
1454,Prague
1455,New_York
1456,New_York
1457,Warsaw
1458,Prague
1459,Ljubljana
1460,New_York
1461,Mexico_City
1462,Denver
1463,Phoenix
1464,New_York
1465,Paris
1466,Edmonton
1467,Toronto
1468,Chicago
1469,Prague
1470,Zurich
1471,New_York
1472,Stockholm
1473,Hong_Kong
1474,Denver
1475,New_York
1476,New_York
1477,Paris
1478,Prague
1479,Los_Angeles
1480,Prague
1481,London
1482,Prague
1483,Regina
1484,Chicago
1485,Los_Angeles
1486,Chicago
1487,New_York
1488,Prague
1489,Manila
1490,Chicago
1491,Denver
1492,New_York
1493,Toronto
1494,Madrid
1495,Stockholm
1496,Phoenix
1497,Amsterdam
1498,London
1499,Mexico_City
1500,Paris
1501,London
1502,New_York
1503,Phoenix
1504,Dublin
1505,Los_Angeles
1506,Prague
1507,New_York
1508,Prague
1509,Prague
1510,Stockholm
1511,Chicago
1512,Mexico_City
1513,London
1514,Melbourne
1515,Chicago
1516,Los_Angeles
1517,Prague
1518,New_York
1519,London
1520,Bangkok
1521,Paris
1522,Denver
1523,London
1524,Chicago
1525,Mexico_City
1526,Chicago
1527,Madrid
1528,Chicago
1529,Los_Angeles
1530,Prague
1531,Brunei
1532,New_York
1533,Mexico_City
1534,Toronto
1535,Paris
1536,London
1537,Tokyo
1538,Los_Angeles
1539,Prague
1540,Los_Angeles
1541,Paris
1542,Paris
1543,Prague
1544,Vancouver
1545,Warsaw
1546,Chicago
1547,Rome
1548,Chicago
1549,Prague
1550,Bangkok
1551,Bucharest
1552,Denver
1553,New_York
1554,Melbourne
1555,Vancouver
1556,London
1557,Rome
1558,Zurich
1559,Vienna
1560,London
1561,Chicago
1562,London
1563,Prague
1564,Buenos_Aires
1565,Stockholm
1566,Los_Angeles
1567,Vancouver
1568,Chicago
1569,Chicago
1570,Vancouver
1571,Los_Angeles
1572,New_York
1573,Prague
1574,New_York
1575,Mexico_City
1576,Edmonton
1577,Chicago
1578,Madrid
1579,Winnipeg
1580,Oslo
1581,Prague
1582,London
1583,Rome
1584,Phoenix
1585,Stockholm
1586,Paris
1587,Sydney
1588,Chicago
1589,Prague
1590,London
1591,New_York
1592,London
1593,Ho_Chi_Minh
1594,New_York
1595,Prague
1596,Prague
1597,London
1598,Mexico_City
1599,Edmonton
1600,Prague
1601,London
1602,Ljubljana
1603,London
1604,Phoenix
1605,Los_Angeles
1606,Melbourne
1607,Edmonton
1608,Rome
1609,Dublin
1610,New_York
1611,Chicago
1612,Ljubljana
1613,Phoenix
1614,Prague
1615,Prague
1616,Paris
1617,New_York
1618,London
1619,Paris
1620,Hong_Kong
1621,Denver
1622,New_York
1623,Edmonton
1624,Los_Angeles
1625,Chicago
1626,Chicago
1627,Rome
1628,London
1629,New_York
1630,Prague
1631,Paris
1632,New_York
1633,Edmonton
1634,Ljubljana
1635,London
1636,Los_Angeles
1637,Vancouver
1638,Chicago
1639,New_York
1640,Mexico_City
1641,New_York
1642,Zurich
1643,Zurich
1644,Chicago
1645,Ljubljana
1646,New_York
1647,Los_Angeles
1648,Los_Angeles
1649,Chicago
1650,Los_Angeles
1651,New_York
1652,New_York
1653,Madrid
1654,Zurich
1655,Chicago
1656,Amsterdam
1657,Sydney
1658,Auckland
1659,Chicago
1660,Chicago
1661,Paris
1662,Winnipeg
1663,Chicago
1664,Chicago
1665,Prague
1666,New_York
1667,Paris
1668,New_York
1669,Paris
1670,Los_Angeles
1671,New_York
1672,Prague
1673,Puerto_Rico
1674,Rome
1675,Los_Angeles
1676,Los_Angeles
1677,Prague
1678,Prague
1679,Prague
1680,New_York
1681,Ljubljana
1682,New_York
1683,Zurich
1684,Los_Angeles
1685,Hong_Kong
1686,New_York
1687,New_York
1688,Rome
1689,Toronto
1690,Rome
1691,Vienna
1692,Denver
1693,New_York
1694,Chicago
1695,Paris
1696,New_York
1697,Bangkok
1698,Los_Angeles
1699,Rome
1700,Edmonton
1701,Los_Angeles
1702,New_York
1703,Amsterdam
1704,Prague
1705,Stockholm
1706,Paris
1707,Edmonton
1708,Paris
1709,Mexico_City
1710,Chicago
1711,Vienna
1712,Chicago
1713,London
1714,New_York
1715,Chicago
1716,Stockholm
1717,Kuching
1718,Paris
1719,Berlin
1720,Melbourne
1721,New_York
1722,New_York
1723,New_York
1724,Prague
1725,Chicago
1726,Prague
1727,Paris
1728,Prague
1729,New_York
1730,Rome
1731,Paris
1732,New_York
1733,New_York
1734,Edmonton
1735,Chicago
1736,Mexico_City
1737,New_York
1738,Warsaw
1739,Mexico_City
1740,New_York
1741,Berlin
1742,Rome
1743,New_York
1744,New_York
1745,Paris
1746,Tokyo
1747,Singapore
1748,Bangkok
1749,Prague
1750,London
1751,London
1752,New_York
1753,London
1754,New_York
1755,Stockholm
1756,Mexico_City
1757,Chicago
1758,Paris
1759,Oslo
1760,Hong_Kong
1761,Buenos_Aires
1762,Detroit
1763,Stockholm
1764,Mexico_City
1765,Los_Angeles
1766,Kuching
1767,Phoenix
1768,Edmonton
1769,Chicago
1770,Denver
1771,Los_Angeles
1772,Prague
1773,Mexico_City
1774,Montreal
1775,Prague
1776,New_York
1777,Edmonton
1778,Chicago
1779,Madrid
1780,Amsterdam
1781,Kuching
1782,London
1783,Chicago
1784,Bangkok
1785,New_York
1786,New_York
1787,Chicago
1788,Los_Angeles
1789,Prague
1790,New_York
1791,Paris
1792,Prague
1793,Los_Angeles
1794,New_York
1795,London
1796,New_York
1797,Tokyo
1798,New_York
1799,New_York
1800,Los_Angeles
1801,Zurich
1802,Toronto
1803,Phoenix
1804,Indianapolis
1805,Athens
1806,New_York
1807,New_York
1808,New_York
1809,Paris
1810,New_York
1811,Paris
1812,Warsaw
1813,Ljubljana
1814,Phoenix
1815,Madrid
1816,Zurich
1817,Paris
1818,Los_Angeles
1819,New_York
1820,Amsterdam
1821,Chicago
1822,Chicago
1823,Prague
1824,New_York
1825,Los_Angeles
1826,Stockholm
1827,New_York
1828,Stockholm
1829,Mexico_City
1830,Rome
1831,Stockholm
1832,Dublin
1833,New_York
1834,Amsterdam
1835,Madrid
1836,New_York
1837,Madrid
1838,Stockholm
1839,New_York
1840,Brunei
1841,New_York
1842,Phoenix
1843,Melbourne
1844,Prague
1845,Prague
1846,Los_Angeles
1847,Stockholm
1848,Paris
1849,London
1850,Auckland
1851,Stockholm
1852,Mexico_City
1853,Los_Angeles
1854,New_York
1855,Kuching
1856,Oslo
1857,Auckland
1858,Ljubljana
1859,Chicago
1860,Chicago
1861,London
1862,Rome
1863,New_York
1864,New_York
1865,Rome
1866,New_York
1867,Prague
1868,London
